Date;Time;Global_active_power;Global_reactive_power;Voltage;Global_intensity;Sub_metering_1;Sub_metering_2;Sub_metering_3
2/11/2010;06:35:00;0.352;0.138;252.610;1.400;0.000;1.000;1.000
2/11/2010;06:36:00;0.352;0.138;253.200;1.400;0.000;2.000;0.000
2/11/2010;06:37:00;0.356;0.136;252.560;1.400;0.000;1.000;1.000
2/11/2010;06:38:00;0.360;0.138;252.970;1.400;0.000;1.000;1.000
2/11/2010;06:39:00;0.360;0.138;252.920;1.400;0.000;1.000;1.000
2/11/2010;06:40:00;0.350;0.134;251.920;1.400;0.000;2.000;0.000
2/11/2010;06:41:00;0.348;0.130;251.290;1.400;0.000;1.000;1.000
2/11/2010;06:42:00;0.348;0.132;251.780;1.400;0.000;1.000;1.000
2/11/2010;06:43:00;0.348;0.132;251.790;1.400;0.000;1.000;0.000
2/11/2010;06:44:00;0.352;0.132;251.610;1.400;0.000;1.000;1.000
2/11/2010;06:45:00;0.354;0.130;251.110;1.400;0.000;2.000;1.000
2/11/2010;06:46:00;0.356;0.132;251.730;1.400;0.000;1.000;1.000
2/11/2010;06:47:00;0.348;0.130;251.460;1.400;0.000;1.000;0.000
2/11/2010;06:48:00;0.348;0.132;252.000;1.400;0.000;1.000;1.000
2/11/2010;06:49:00;0.348;0.132;252.170;1.400;0.000;1.000;1.000
2/11/2010;06:50:00;0.348;0.130;251.820;1.400;0.000;1.000;0.000
2/11/2010;06:51:00;0.438;0.228;251.520;2.000;0.000;2.000;1.000
2/11/2010;06:52:00;0.466;0.280;251.140;2.200;0.000;1.000;1.000
2/11/2010;06:53:00;0.462;0.280;251.040;2.000;0.000;1.000;0.000
2/11/2010;06:54:00;0.454;0.276;250.600;2.000;0.000;1.000;1.000
2/11/2010;06:55:00;0.448;0.272;249.910;2.000;0.000;1.000;1.000
2/11/2010;06:56:00;0.450;0.280;251.160;2.000;0.000;2.000;1.000
2/11/2010;06:57:00;0.446;0.276;250.670;2.000;0.000;1.000;0.000
2/11/2010;06:58:00;0.444;0.272;250.010;2.000;0.000;1.000;1.000
2/11/2010;06:59:00;0.446;0.272;249.660;2.000;0.000;1.000;1.000
2/11/2010;07:00:00;0.450;0.274;249.970;2.000;0.000;1.000;0.000
2/11/2010;07:01:00;0.450;0.276;250.390;2.000;0.000;2.000;1.000
2/11/2010;07:02:00;0.536;0.382;250.460;2.600;0.000;1.000;1.000
2/11/2010;07:03:00;0.518;0.390;250.250;2.600;0.000;1.000;0.000
2/11/2010;07:04:00;0.514;0.384;250.000;2.600;0.000;1.000;1.000
2/11/2010;07:05:00;0.420;0.236;249.950;1.800;0.000;1.000;1.000
2/11/2010;07:06:00;0.422;0.236;249.870;1.800;0.000;1.000;0.000
2/11/2010;07:07:00;0.422;0.236;249.790;1.800;0.000;2.000;1.000
2/11/2010;07:08:00;0.418;0.240;250.570;1.800;0.000;1.000;1.000
2/11/2010;07:09:00;0.410;0.230;250.130;1.800;0.000;1.000;1.000
2/11/2010;07:10:00;0.344;0.128;250.820;1.400;0.000;1.000;0.000
2/11/2010;07:11:00;0.344;0.126;250.370;1.400;0.000;1.000;1.000
2/11/2010;07:12:00;0.344;0.128;250.670;1.400;0.000;1.000;1.000
2/11/2010;07:13:00;0.342;0.124;249.770;1.400;0.000;2.000;0.000
2/11/2010;07:14:00;0.348;0.126;250.190;1.400;0.000;1.000;1.000
2/11/2010;07:15:00;0.350;0.126;250.250;1.400;0.000;1.000;1.000
2/11/2010;07:16:00;0.350;0.124;249.960;1.400;0.000;1.000;0.000
2/11/2010;07:17:00;0.350;0.128;250.450;1.400;0.000;1.000;1.000
2/11/2010;07:18:00;0.350;0.126;250.420;1.400;0.000;1.000;1.000
2/11/2010;07:19:00;0.350;0.124;250.100;1.400;0.000;2.000;0.000
2/11/2010;07:20:00;0.342;0.124;249.730;1.400;0.000;1.000;1.000
2/11/2010;07:21:00;0.342;0.124;249.970;1.400;0.000;1.000;1.000
2/11/2010;07:22:00;0.340;0.120;249.240;1.400;0.000;1.000;1.000
2/11/2010;07:23:00;0.340;0.120;249.100;1.400;0.000;1.000;0.000
2/11/2010;07:24:00;0.340;0.122;249.280;1.400;0.000;1.000;1.000
2/11/2010;07:25:00;0.416;0.204;249.130;2.000;0.000;2.000;1.000
2/11/2010;07:26:00;0.450;0.264;248.540;2.000;0.000;1.000;0.000
2/11/2010;07:27:00;0.446;0.260;248.090;2.000;0.000;1.000;1.000
2/11/2010;07:28:00;0.444;0.260;247.970;2.000;0.000;1.000;1.000
2/11/2010;07:29:00;0.448;0.262;248.200;2.000;0.000;1.000;0.000
2/11/2010;07:30:00;0.448;0.264;248.280;2.000;0.000;1.000;1.000
2/11/2010;07:31:00;0.446;0.260;247.910;2.000;0.000;2.000;1.000
2/11/2010;07:32:00;0.444;0.262;248.010;2.000;0.000;1.000;0.000
2/11/2010;07:33:00;0.436;0.260;247.760;2.000;0.000;1.000;1.000
2/11/2010;07:34:00;0.436;0.260;247.980;2.000;0.000;1.000;1.000
2/11/2010;07:35:00;0.434;0.260;248.010;2.000;0.000;1.000;0.000
2/11/2010;07:36:00;0.424;0.208;248.200;2.000;0.000;1.000;1.000
2/11/2010;07:37:00;0.446;0.244;248.700;2.000;0.000;0.000;1.000
2/11/2010;07:38:00;0.444;0.246;248.740;2.000;0.000;0.000;0.000
2/11/2010;07:39:00;0.366;0.128;248.400;1.600;0.000;0.000;1.000
2/11/2010;07:40:00;0.344;0.096;248.100;1.400;0.000;0.000;1.000
2/11/2010;07:41:00;0.346;0.098;248.770;1.400;0.000;0.000;0.000
2/11/2010;07:42:00;0.344;0.098;248.680;1.400;0.000;0.000;1.000
2/11/2010;07:43:00;0.386;0.092;247.660;1.600;0.000;0.000;1.000
2/11/2010;07:44:00;0.328;0.066;247.620;1.400;0.000;0.000;1.000
2/11/2010;07:45:00;0.268;0.000;247.590;1.000;0.000;0.000;0.000
2/11/2010;07:46:00;1.192;0.000;246.250;7.600;0.000;0.000;1.000
2/11/2010;07:47:00;2.668;0.070;245.510;12.800;0.000;0.000;1.000
2/11/2010;07:48:00;0.570;0.000;248.280;2.200;0.000;0.000;0.000
2/11/2010;07:49:00;0.566;0.000;247.210;2.200;0.000;0.000;1.000
2/11/2010;07:50:00;0.568;0.000;247.970;2.200;0.000;0.000;1.000
2/11/2010;07:51:00;0.572;0.000;249.040;2.200;0.000;0.000;0.000
2/11/2010;07:52:00;0.572;0.000;248.600;2.200;0.000;0.000;1.000
2/11/2010;07:53:00;0.564;0.000;246.980;2.200;0.000;0.000;1.000
2/11/2010;07:54:00;0.566;0.000;247.130;2.200;0.000;0.000;0.000
2/11/2010;07:55:00;0.566;0.000;247.220;2.200;0.000;0.000;1.000
2/11/2010;07:56:00;0.564;0.000;246.780;2.200;0.000;0.000;1.000
2/11/2010;07:57:00;0.564;0.000;246.700;2.200;0.000;0.000;0.000
2/11/2010;07:58:00;0.568;0.000;247.490;2.200;0.000;0.000;1.000
2/11/2010;07:59:00;0.630;0.000;247.320;2.600;0.000;0.000;1.000
2/11/2010;08:00:00;0.682;0.126;248.360;2.800;0.000;0.000;0.000
2/11/2010;08:01:00;0.680;0.130;248.860;2.800;0.000;0.000;1.000
2/11/2010;08:02:00;0.604;0.130;248.470;2.400;0.000;0.000;1.000
2/11/2010;08:03:00;0.374;0.132;248.080;1.600;0.000;0.000;0.000
2/11/2010;08:04:00;0.374;0.136;248.920;1.600;0.000;0.000;1.000
2/11/2010;08:05:00;0.372;0.136;248.910;1.600;0.000;0.000;1.000
2/11/2010;08:06:00;0.366;0.126;247.090;1.600;0.000;0.000;0.000
2/11/2010;08:07:00;0.702;0.116;245.940;3.000;0.000;0.000;1.000
2/11/2010;08:08:00;0.476;0.126;247.400;2.200;0.000;0.000;1.000
2/11/2010;08:09:00;0.364;0.126;246.950;1.600;0.000;0.000;0.000
2/11/2010;08:10:00;0.374;0.132;247.590;1.600;0.000;0.000;1.000
2/11/2010;08:11:00;0.390;0.144;246.810;1.800;0.000;0.000;1.000
2/11/2010;08:12:00;0.442;0.238;246.760;2.000;0.000;0.000;0.000
2/11/2010;08:13:00;0.372;0.140;247.150;1.600;0.000;0.000;1.000
2/11/2010;08:14:00;0.346;0.100;248.060;1.400;0.000;0.000;1.000
2/11/2010;08:15:00;0.346;0.102;248.410;1.400;0.000;0.000;1.000
2/11/2010;08:16:00;0.342;0.098;247.290;1.400;0.000;0.000;0.000
2/11/2010;08:17:00;0.342;0.098;247.320;1.400;0.000;0.000;1.000
2/11/2010;08:18:00;0.342;0.102;248.090;1.400;0.000;0.000;1.000
2/11/2010;08:19:00;0.318;0.066;247.670;1.400;0.000;0.000;0.000
2/11/2010;08:20:00;0.270;0.000;248.120;1.000;0.000;0.000;1.000
2/11/2010;08:21:00;0.268;0.000;247.140;1.000;0.000;0.000;1.000
2/11/2010;08:22:00;0.264;0.000;245.820;1.000;0.000;0.000;0.000
2/11/2010;08:23:00;0.266;0.000;246.430;1.000;0.000;0.000;1.000
2/11/2010;08:24:00;0.268;0.000;246.960;1.000;0.000;0.000;1.000
2/11/2010;08:25:00;0.266;0.000;246.610;1.000;0.000;0.000;0.000
2/11/2010;08:26:00;0.336;0.000;245.230;1.400;0.000;0.000;1.000
2/11/2010;08:27:00;0.280;0.000;246.850;1.200;0.000;0.000;1.000
2/11/2010;08:28:00;0.270;0.000;247.280;1.000;0.000;0.000;0.000
2/11/2010;08:29:00;0.344;0.000;247.160;1.600;0.000;0.000;1.000
2/11/2010;08:30:00;0.324;0.000;247.660;1.400;0.000;0.000;1.000
2/11/2010;08:31:00;0.270;0.000;247.500;1.000;0.000;0.000;0.000
2/11/2010;08:32:00;0.268;0.000;247.220;1.000;0.000;0.000;1.000
2/11/2010;08:33:00;0.322;0.000;247.450;1.400;0.000;0.000;1.000
2/11/2010;08:34:00;0.380;0.134;247.050;1.600;0.000;0.000;0.000
2/11/2010;08:35:00;0.376;0.134;246.860;1.600;0.000;0.000;1.000
2/11/2010;08:36:00;0.374;0.134;246.650;1.600;0.000;0.000;1.000
2/11/2010;08:37:00;1.512;0.770;244.590;7.600;0.000;0.000;0.000
2/11/2010;08:38:00;0.664;0.298;246.360;4.000;0.000;0.000;1.000
2/11/2010;08:39:00;1.246;0.618;245.790;6.600;0.000;0.000;1.000
2/11/2010;08:40:00;1.614;0.820;244.900;7.800;0.000;0.000;0.000
2/11/2010;08:41:00;1.608;0.820;244.940;7.800;0.000;0.000;1.000
2/11/2010;08:42:00;1.604;0.818;244.820;7.800;0.000;0.000;1.000
2/11/2010;08:43:00;1.608;0.818;245.080;7.800;0.000;0.000;0.000
2/11/2010;08:44:00;1.608;0.820;245.290;7.800;0.000;0.000;1.000
2/11/2010;08:45:00;1.408;0.710;245.610;7.000;0.000;0.000;1.000
2/11/2010;08:46:00;0.386;0.136;246.680;1.800;0.000;0.000;0.000
2/11/2010;08:47:00;0.352;0.102;246.830;1.400;0.000;0.000;1.000
2/11/2010;08:48:00;0.350;0.096;245.780;1.400;0.000;0.000;1.000
2/11/2010;08:49:00;0.348;0.094;244.970;1.400;0.000;0.000;0.000
2/11/2010;08:50:00;0.346;0.092;244.770;1.400;0.000;0.000;1.000
2/11/2010;08:51:00;0.344;0.092;244.780;1.400;0.000;0.000;1.000
2/11/2010;08:52:00;0.344;0.094;245.350;1.400;0.000;0.000;0.000
2/11/2010;08:53:00;0.342;0.092;244.650;1.400;0.000;0.000;1.000
2/11/2010;08:54:00;0.428;0.000;244.460;3.000;0.000;0.000;1.000
2/11/2010;08:55:00;1.118;0.000;244.010;7.000;0.000;0.000;0.000
2/11/2010;08:56:00;0.270;0.000;245.190;1.000;0.000;0.000;1.000
2/11/2010;08:57:00;0.268;0.000;244.690;1.000;0.000;0.000;1.000
2/11/2010;08:58:00;0.270;0.000;244.920;1.000;0.000;0.000;0.000
2/11/2010;08:59:00;0.268;0.000;244.580;1.000;0.000;0.000;1.000
2/11/2010;09:00:00;0.268;0.000;244.340;1.000;0.000;0.000;1.000
2/11/2010;09:01:00;0.268;0.000;245.060;1.000;0.000;0.000;0.000
2/11/2010;09:02:00;0.262;0.000;244.110;1.000;0.000;0.000;1.000
2/11/2010;09:03:00;0.262;0.000;244.560;1.000;0.000;0.000;1.000
2/11/2010;09:04:00;0.474;0.000;243.420;2.600;0.000;0.000;2.000
2/11/2010;09:05:00;1.394;0.000;242.020;5.600;0.000;0.000;20.000
2/11/2010;09:06:00;1.382;0.000;242.100;5.600;0.000;0.000;19.000
2/11/2010;09:07:00;1.418;0.000;241.800;5.800;0.000;0.000;19.000
2/11/2010;09:08:00;1.452;0.098;241.200;6.000;0.000;0.000;19.000
2/11/2010;09:09:00;1.466;0.108;243.340;6.000;0.000;0.000;19.000
2/11/2010;09:10:00;1.470;0.104;242.560;6.000;0.000;0.000;18.000
2/11/2010;09:11:00;1.452;0.106;242.770;6.000;0.000;0.000;19.000
2/11/2010;09:12:00;1.452;0.108;243.170;6.000;0.000;0.000;19.000
2/11/2010;09:13:00;1.460;0.108;243.400;6.000;0.000;0.000;19.000
2/11/2010;09:14:00;1.458;0.108;243.430;6.000;0.000;0.000;19.000
2/11/2010;09:15:00;1.456;0.110;243.590;6.000;0.000;0.000;18.000
2/11/2010;09:16:00;1.444;0.108;243.120;5.800;0.000;0.000;19.000
2/11/2010;09:17:00;1.442;0.106;242.990;5.800;0.000;0.000;19.000
2/11/2010;09:18:00;1.482;0.134;243.400;6.000;0.000;0.000;19.000
2/11/2010;09:19:00;1.528;0.216;243.770;6.200;0.000;0.000;19.000
2/11/2010;09:20:00;1.516;0.212;242.820;6.200;0.000;0.000;18.000
2/11/2010;09:21:00;1.674;0.214;242.280;7.000;0.000;0.000;22.000
2/11/2010;09:22:00;1.972;0.352;241.570;8.200;0.000;0.000;28.000
2/11/2010;09:23:00;2.006;0.360;242.400;8.400;0.000;0.000;29.000
2/11/2010;09:24:00;2.046;0.366;243.220;8.400;0.000;0.000;29.000
2/11/2010;09:25:00;2.070;0.376;244.140;8.600;0.000;0.000;29.000
2/11/2010;09:26:00;2.078;0.372;243.940;8.600;0.000;0.000;30.000
2/11/2010;09:27:00;2.008;0.266;243.290;8.200;0.000;0.000;29.000
2/11/2010;09:28:00;2.000;0.256;243.050;8.200;0.000;0.000;30.000
2/11/2010;09:29:00;1.996;0.252;242.790;8.200;0.000;0.000;29.000
2/11/2010;09:30:00;1.994;0.252;242.740;8.200;0.000;0.000;30.000
2/11/2010;09:31:00;1.976;0.242;241.870;8.200;0.000;0.000;29.000
2/11/2010;09:32:00;1.924;0.222;242.580;8.000;0.000;0.000;29.000
2/11/2010;09:33:00;1.348;0.000;243.070;5.400;0.000;0.000;19.000
2/11/2010;09:34:00;1.348;0.000;243.100;5.400;0.000;0.000;19.000
2/11/2010;09:35:00;1.346;0.000;242.960;5.400;0.000;0.000;18.000
2/11/2010;09:36:00;1.342;0.000;242.600;5.400;0.000;0.000;19.000
2/11/2010;09:37:00;1.338;0.000;242.230;5.400;0.000;0.000;18.000
2/11/2010;09:38:00;1.344;0.000;242.650;5.400;0.000;0.000;19.000
2/11/2010;09:39:00;1.346;0.000;242.890;5.400;0.000;0.000;19.000
2/11/2010;09:40:00;1.354;0.000;243.450;5.400;0.000;0.000;19.000
2/11/2010;09:41:00;1.402;0.000;243.470;5.800;0.000;0.000;18.000
2/11/2010;09:42:00;1.460;0.106;242.760;6.000;0.000;0.000;19.000
2/11/2010;09:43:00;1.446;0.104;242.340;6.000;0.000;0.000;19.000
2/11/2010;09:44:00;1.446;0.106;242.550;5.800;0.000;0.000;18.000
2/11/2010;09:45:00;1.446;0.106;242.680;5.800;0.000;0.000;19.000
2/11/2010;09:46:00;1.444;0.106;242.650;5.800;0.000;0.000;19.000
2/11/2010;09:47:00;1.444;0.106;242.820;5.800;0.000;0.000;19.000
2/11/2010;09:48:00;1.452;0.110;243.560;5.800;0.000;0.000;18.000
2/11/2010;09:49:00;1.452;0.110;243.680;5.800;0.000;0.000;19.000
2/11/2010;09:50:00;1.450;0.110;243.640;5.800;0.000;0.000;19.000
2/11/2010;09:51:00;1.448;0.110;243.470;5.800;0.000;0.000;19.000
2/11/2010;09:52:00;1.444;0.108;243.210;5.800;0.000;0.000;19.000
2/11/2010;09:53:00;1.500;0.166;242.920;6.200;0.000;0.000;18.000
2/11/2010;09:54:00;1.514;0.212;242.820;6.200;0.000;0.000;19.000
2/11/2010;09:55:00;1.444;0.118;242.080;6.000;0.000;0.000;19.000
2/11/2010;09:56:00;1.408;0.070;241.610;5.800;0.000;0.000;18.000
2/11/2010;09:57:00;1.402;0.068;241.140;5.800;0.000;0.000;19.000
2/11/2010;09:58:00;1.404;0.070;241.480;5.800;0.000;0.000;18.000
2/11/2010;09:59:00;1.398;0.068;241.030;5.800;0.000;0.000;18.000
2/11/2010;10:00:00;1.402;0.070;241.470;5.800;0.000;0.000;19.000
2/11/2010;10:01:00;1.362;0.000;241.710;5.600;0.000;0.000;19.000
2/11/2010;10:02:00;1.326;0.000;240.890;5.400;0.000;0.000;18.000
2/11/2010;10:03:00;1.326;0.000;240.950;5.400;0.000;0.000;18.000
2/11/2010;10:04:00;1.324;0.000;240.720;5.400;0.000;0.000;19.000
2/11/2010;10:05:00;1.318;0.000;240.110;5.400;0.000;0.000;18.000
2/11/2010;10:06:00;1.312;0.000;239.580;5.400;0.000;0.000;18.000
2/11/2010;10:07:00;1.318;0.000;240.060;5.400;0.000;0.000;19.000
2/11/2010;10:08:00;1.318;0.000;240.070;5.400;0.000;0.000;18.000
2/11/2010;10:09:00;1.322;0.000;240.560;5.400;0.000;0.000;18.000
2/11/2010;10:10:00;1.318;0.000;240.150;5.400;0.000;0.000;19.000
2/11/2010;10:11:00;1.316;0.000;239.900;5.400;0.000;0.000;18.000
2/11/2010;10:12:00;1.322;0.000;240.450;5.400;0.000;0.000;18.000
2/11/2010;10:13:00;1.326;0.000;240.920;5.400;0.000;0.000;19.000
2/11/2010;10:14:00;1.322;0.000;240.510;5.400;0.000;0.000;18.000
2/11/2010;10:15:00;1.386;0.000;240.580;5.800;0.000;0.000;18.000
2/11/2010;10:16:00;1.432;0.098;240.630;5.800;0.000;0.000;19.000
2/11/2010;10:17:00;1.432;0.100;240.940;5.800;0.000;0.000;18.000
2/11/2010;10:18:00;1.430;0.100;240.950;5.800;0.000;0.000;19.000
2/11/2010;10:19:00;1.428;0.100;240.910;5.800;0.000;0.000;18.000
2/11/2010;10:20:00;1.434;0.102;241.570;5.800;0.000;0.000;18.000
2/11/2010;10:21:00;1.430;0.102;241.410;5.800;0.000;0.000;19.000
2/11/2010;10:22:00;1.426;0.100;241.160;5.800;0.000;0.000;18.000
2/11/2010;10:23:00;1.422;0.100;240.820;5.800;0.000;0.000;19.000
2/11/2010;10:24:00;1.424;0.100;241.110;5.800;0.000;0.000;18.000
2/11/2010;10:25:00;1.178;0.108;242.500;5.200;0.000;0.000;16.000
2/11/2010;10:26:00;0.356;0.120;243.040;1.600;0.000;0.000;1.000
2/11/2010;10:27:00;0.356;0.120;243.320;1.600;0.000;0.000;0.000
2/11/2010;10:28:00;0.398;0.158;243.230;1.800;0.000;0.000;1.000
2/11/2010;10:29:00;0.352;0.110;243.030;1.400;0.000;0.000;1.000
2/11/2010;10:30:00;0.336;0.090;243.350;1.400;0.000;0.000;0.000
2/11/2010;10:31:00;0.336;0.090;243.460;1.400;0.000;0.000;1.000
2/11/2010;10:32:00;0.334;0.088;242.860;1.400;0.000;0.000;1.000
2/11/2010;10:33:00;0.332;0.084;242.110;1.400;0.000;0.000;0.000
2/11/2010;10:34:00;0.330;0.086;242.300;1.400;0.000;0.000;1.000
2/11/2010;10:35:00;0.330;0.086;242.560;1.400;0.000;0.000;1.000
2/11/2010;10:36:00;0.296;0.000;242.440;1.200;0.000;0.000;0.000
2/11/2010;10:37:00;0.258;0.000;242.390;1.000;0.000;0.000;1.000
2/11/2010;10:38:00;0.762;0.000;242.800;3.000;0.000;0.000;1.000
2/11/2010;10:39:00;0.760;0.000;242.070;3.000;0.000;0.000;0.000
2/11/2010;10:40:00;0.756;0.000;241.410;3.000;0.000;0.000;1.000
2/11/2010;10:41:00;0.788;0.000;242.140;3.200;0.000;0.000;1.000
2/11/2010;10:42:00;0.842;0.098;242.650;3.400;0.000;0.000;0.000
2/11/2010;10:43:00;0.838;0.094;241.300;3.400;0.000;2.000;1.000
2/11/2010;10:44:00;0.832;0.092;240.940;3.400;0.000;1.000;1.000
2/11/2010;10:45:00;0.720;0.096;241.720;3.000;0.000;1.000;0.000
2/11/2010;10:46:00;0.342;0.102;241.790;1.400;0.000;2.000;1.000
2/11/2010;10:47:00;0.340;0.104;242.420;1.400;0.000;1.000;0.000
2/11/2010;10:48:00;0.338;0.102;241.690;1.400;0.000;1.000;1.000
2/11/2010;10:49:00;0.418;0.182;241.100;2.000;0.000;2.000;1.000
2/11/2010;10:50:00;0.448;0.234;241.060;2.000;0.000;1.000;0.000
2/11/2010;10:51:00;0.444;0.236;241.430;2.000;0.000;1.000;1.000
2/11/2010;10:52:00;0.442;0.234;241.260;2.000;0.000;2.000;1.000
2/11/2010;10:53:00;0.440;0.234;241.210;2.000;0.000;1.000;0.000
2/11/2010;10:54:00;0.440;0.236;241.450;2.000;0.000;2.000;1.000
2/11/2010;10:55:00;0.440;0.238;241.750;2.000;0.000;1.000;1.000
2/11/2010;10:56:00;0.528;0.234;241.730;2.400;0.000;1.000;0.000
2/11/2010;10:57:00;0.548;0.234;241.510;2.400;0.000;2.000;1.000
2/11/2010;10:58:00;0.544;0.232;241.280;2.400;0.000;1.000;1.000
2/11/2010;10:59:00;0.544;0.232;241.470;2.400;0.000;1.000;0.000
2/11/2010;11:00:00;0.544;0.234;241.870;2.400;0.000;2.000;1.000
2/11/2010;11:01:00;0.542;0.236;242.060;2.400;0.000;1.000;1.000
2/11/2010;11:02:00;0.542;0.236;242.100;2.400;0.000;1.000;0.000
2/11/2010;11:03:00;0.486;0.134;241.310;2.200;0.000;2.000;1.000
2/11/2010;11:04:00;0.522;0.200;241.210;2.200;0.000;1.000;1.000
2/11/2010;11:05:00;0.518;0.202;241.380;2.200;0.000;1.000;0.000
2/11/2010;11:06:00;0.520;0.206;242.030;2.200;0.000;1.000;1.000
2/11/2010;11:07:00;0.522;0.208;242.700;2.200;0.000;2.000;0.000
2/11/2010;11:08:00;0.518;0.204;241.940;2.200;0.000;1.000;1.000
2/11/2010;11:09:00;0.514;0.202;241.630;2.200;0.000;1.000;1.000
2/11/2010;11:10:00;0.514;0.204;242.040;2.200;0.000;1.000;0.000
2/11/2010;11:11:00;0.498;0.180;242.950;2.200;0.000;2.000;1.000
2/11/2010;11:12:00;0.448;0.106;243.980;1.800;0.000;1.000;1.000
2/11/2010;11:13:00;0.446;0.104;243.420;1.800;0.000;1.000;0.000
2/11/2010;11:14:00;0.448;0.106;244.040;1.800;0.000;1.000;1.000
2/11/2010;11:15:00;0.448;0.108;244.540;1.800;0.000;1.000;1.000
2/11/2010;11:16:00;0.448;0.108;244.420;1.800;0.000;2.000;0.000
2/11/2010;11:17:00;0.448;0.106;244.160;1.800;0.000;1.000;1.000
2/11/2010;11:18:00;0.446;0.106;243.970;1.800;0.000;1.000;1.000
2/11/2010;11:19:00;0.446;0.108;244.320;1.800;0.000;1.000;0.000
2/11/2010;11:20:00;0.446;0.106;243.960;1.800;0.000;1.000;1.000
2/11/2010;11:21:00;0.482;0.102;243.140;2.000;0.000;2.000;1.000
2/11/2010;11:22:00;0.402;0.108;243.760;1.600;0.000;1.000;0.000
2/11/2010;11:23:00;0.418;0.204;243.990;2.000;0.000;1.000;1.000
2/11/2010;11:24:00;0.440;0.248;243.980;2.000;0.000;1.000;1.000
2/11/2010;11:25:00;0.440;0.256;245.200;2.000;0.000;1.000;0.000
2/11/2010;11:26:00;0.440;0.258;245.730;2.000;0.000;1.000;1.000
2/11/2010;11:27:00;0.436;0.256;245.310;2.000;0.000;2.000;1.000
2/11/2010;11:28:00;0.436;0.254;245.060;2.000;0.000;1.000;0.000
2/11/2010;11:29:00;0.434;0.256;245.330;2.000;0.000;1.000;1.000
2/11/2010;11:30:00;0.430;0.250;244.000;2.000;0.000;1.000;1.000
2/11/2010;11:31:00;0.426;0.244;243.270;2.000;0.000;1.000;0.000
2/11/2010;11:32:00;0.428;0.250;244.000;2.000;0.000;1.000;1.000
2/11/2010;11:33:00;0.428;0.252;244.340;2.000;0.000;2.000;1.000
2/11/2010;11:34:00;0.428;0.250;244.260;2.000;0.000;1.000;0.000
2/11/2010;11:35:00;0.428;0.252;244.390;2.000;0.000;1.000;1.000
2/11/2010;11:36:00;0.424;0.246;244.930;2.000;0.000;1.000;1.000
2/11/2010;11:37:00;0.334;0.116;245.670;1.400;0.000;1.000;0.000
2/11/2010;11:38:00;0.334;0.114;245.290;1.400;0.000;1.000;1.000
2/11/2010;11:39:00;0.412;0.202;244.810;2.000;0.000;2.000;1.000
2/11/2010;11:40:00;0.410;0.220;244.760;1.800;0.000;1.000;0.000
2/11/2010;11:41:00;0.410;0.218;244.480;1.800;0.000;1.000;1.000
2/11/2010;11:42:00;0.408;0.218;244.210;1.800;0.000;1.000;1.000
2/11/2010;11:43:00;0.408;0.222;245.080;1.800;0.000;1.000;0.000
2/11/2010;11:44:00;0.406;0.222;244.950;1.800;0.000;1.000;1.000
2/11/2010;11:45:00;0.406;0.222;245.210;1.800;0.000;2.000;1.000
2/11/2010;11:46:00;0.388;0.198;245.640;1.800;0.000;1.000;0.000
2/11/2010;11:47:00;0.334;0.114;245.230;1.400;0.000;1.000;1.000
2/11/2010;11:48:00;0.334;0.114;245.560;1.400;0.000;1.000;1.000
2/11/2010;11:49:00;0.338;0.116;245.520;1.400;0.000;1.000;0.000
2/11/2010;11:50:00;0.348;0.118;246.190;1.400;0.000;1.000;1.000
2/11/2010;11:51:00;0.344;0.120;246.650;1.400;0.000;1.000;1.000
2/11/2010;11:52:00;0.344;0.122;246.740;1.400;0.000;2.000;0.000
2/11/2010;11:53:00;0.344;0.124;247.310;1.400;0.000;1.000;1.000
2/11/2010;11:54:00;0.340;0.124;247.670;1.400;0.000;1.000;1.000
2/11/2010;11:55:00;0.338;0.124;247.660;1.400;0.000;1.000;0.000
2/11/2010;11:56:00;0.338;0.124;247.500;1.400;0.000;1.000;1.000
2/11/2010;11:57:00;0.432;0.230;246.930;2.000;0.000;1.000;1.000
2/11/2010;11:58:00;0.442;0.254;245.390;2.000;0.000;2.000;0.000
2/11/2010;11:59:00;0.440;0.256;245.550;2.000;0.000;1.000;1.000
2/11/2010;12:00:00;0.438;0.258;245.880;2.000;0.000;1.000;1.000
2/11/2010;12:01:00;0.436;0.258;245.860;2.000;0.000;1.000;0.000
2/11/2010;12:02:00;0.436;0.262;246.450;2.000;0.000;1.000;1.000
2/11/2010;12:03:00;0.434;0.260;246.170;2.000;0.000;1.000;1.000
2/11/2010;12:04:00;0.438;0.262;246.290;2.000;0.000;2.000;0.000
2/11/2010;12:05:00;0.440;0.260;246.150;2.000;0.000;1.000;1.000
2/11/2010;12:06:00;0.438;0.260;245.710;2.000;0.000;1.000;1.000
2/11/2010;12:07:00;0.432;0.250;244.250;2.000;0.000;1.000;0.000
2/11/2010;12:08:00;0.432;0.248;244.130;2.000;0.000;1.000;1.000
2/11/2010;12:09:00;0.436;0.258;245.750;2.000;0.000;1.000;1.000
2/11/2010;12:10:00;0.420;0.236;245.960;2.000;0.000;1.000;0.000
2/11/2010;12:11:00;0.342;0.120;246.810;1.400;0.000;2.000;1.000
2/11/2010;12:12:00;0.336;0.120;246.920;1.400;0.000;1.000;1.000
2/11/2010;12:13:00;0.334;0.120;246.910;1.400;0.000;1.000;0.000
